1	0
1.03125	0
1.0625	0
1.09375	0
1.125	0
1.15625	0
1.1875	0
1.21875	0
1.25	0
1.28125	0
1.3125	0
1.34375	0
1.375	0
1.40625	0
1.4375	0
1.46875	0
1.5	0
1.53125	0
1.5625	0
1.59375	0
1.625	0
1.65625	0
1.6875	0
1.71875	0
1.75	0
1.8125	0
1.875	0
1.90625	0
1.9375	0
1.96875	0
2	0
2.03125	0
2.0625	0
2.09375	0
2.125	0
2.14062	0
2.15625	0
2.17188	0
2.1875	0
2.20312	0
2.21875	0
2.23438	0
2.25	0
2.26562	0
2.28125	0
2.29688	0
2.3125	0
2.32812	0
2.34375	0
2.35938	0
2.375	0
2.39062	0
2.40625	0
2.42188	0
2.4375	0
2.45312	0
2.46875	0
2.48438	0
2.5	0
2.51562	0
2.53125	0
2.54688	0
2.5625	0
2.57812	0
2.59375	0
2.60938	0
2.625	0
2.64062	0
2.65625	0
2.67188	0
2.6875	0
2.70312	0
2.71875	0
2.73438	0
2.75	0
2.76562	0
2.78125	0
2.79688	0
2.8125	0
2.84375	0
2.875	0
2.90625	0
2.9375	0
2.95312	0
2.96875	0
2.98438	0
3	0
